Class Name,Instance Side Definition,Class Side Definition
RBIdentifierToken,"RBValueToken subclass: #RBIdentifierToken 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'AST-Core-Tokens'","RBIdentifierToken class 	instanceVariableNames: ''"
RegexHelp,"CustomHelp subclass: #RegexHelp 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Regex-Help'","RegexHelp class 	instanceVariableNames: ''"
CompositeBorder,"SimpleBorder subclass: #CompositeBorder 	instanceVariableNames: 'borders' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Morphic-Borders'","CompositeBorder class 	instanceVariableNames: ''"
UITheme,"Object subclass: #UITheme 	instanceVariableNames: 'settings forms soundTheme focusIndicator' 	classVariableNames: 'Builder Current' 	poolDictionaries: '' 	category: 'Polymorph-Widgets-Themes'","UITheme class 	instanceVariableNames: 'defaultSettings'"
ColorForm,"Form subclass: #ColorForm 	instanceVariableNames: 'colors cachedDepth cachedColormap' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Graphics-Display Objects'","ColorForm class 	instanceVariableNames: ''"
ClassDescriptionTest,"ClassTestCase subclass: #ClassDescriptionTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'KernelTests-Classes'","ClassDescriptionTest class 	instanceVariableNames: ''"
RBVariableEnvironment,"RBBrowserEnvironmentWrapper subclass: #RBVariableEnvironment 	instanceVariableNames: 'instanceVariables instanceVariableReaders instanceVariableWriters classVariables selectorCache' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Refactoring-Environment'","RBVariableEnvironment class 	instanceVariableNames: ''"
RGContainerTest,"TestCase subclass: #RGContainerTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Ring-Tests-Containers'","RGContainerTest class 	instanceVariableNames: ''"
TabSelectorMorph,"MorphicModel subclass: #TabSelectorMorph 	instanceVariableNames: 'selectedIndex visibleTabRange font tabs controls wrapScrolling' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Polymorph-Widgets'","TabSelectorMorph class 	instanceVariableNames: ''"
ORCommand,"OBCommand subclass: #ORCommand 	instanceVariableNames: '' 	classVariableNames: 'PromptOnRefactoring' 	poolDictionaries: '' 	category: 'OB-Refactory-Browsers'","ORCommand class 	instanceVariableNames: ''"
OBVariableNode,"OBClassAwareNode subclass: #OBVariableNode 	instanceVariableNames: 'name' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'OB-Standard-Nodes'","OBVariableNode class 	instanceVariableNames: ''"
RBAssignmentNode,"RBValueNode subclass: #RBAssignmentNode 	instanceVariableNames: 'variable assignment value' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'AST-Core-Nodes'","RBAssignmentNode class 	instanceVariableNames: ''"
MetacelloSymbolicVersionNotDefinedError,"MetacelloSymbolicVersionDoesNotExistError subclass: #MetacelloSymbolicVersionNotDefinedError 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Metacello-Core-Exceptions'","MetacelloSymbolicVersionNotDefinedError class 	instanceVariableNames: ''"
MorphicAlarm,"MessageSend subclass: #MorphicAlarm 	instanceVariableNames: 'scheduledTime numArgs' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Morphic-Events'","MorphicAlarm class 	instanceVariableNames: ''"
ConfigurationOfOmniBrowser,"Object subclass: #ConfigurationOfOmniBrowser 	instanceVariableNames: 'project' 	classVariableNames: 'LastVersionLoad' 	poolDictionaries: '' 	category: 'ConfigurationOfOmniBrowser'","ConfigurationOfOmniBrowser class 	instanceVariableNames: ''"
MCAddition,"MCPatchOperation subclass: #MCAddition 	instanceVariableNames: 'definition' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Monticello-Patching'","MCAddition class 	instanceVariableNames: ''"
OBCommand,"Object subclass: #OBCommand 	instanceVariableNames: 'target requestor' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'OmniBrowser-Commands'","OBCommand class 	instanceVariableNames: ''"
ZnStringEntity,"ZnEntity subclass: #ZnStringEntity 	instanceVariableNames: 'string encoder' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-HTTP-Core'","ZnStringEntity class 	instanceVariableNames: ''"
Integer,"Number subclass: #Integer 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Kernel-Numbers'","Integer class 	instanceVariableNames: ''"
RGClassInstanceVariableDefinition,"RGVariableDefinition subclass: #RGClassInstanceVariableDefinition 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Ring-Core-Kernel'","RGClassInstanceVariableDefinition class 	instanceVariableNames: ''"
LazyMorphListMorph,"LazyListMorph subclass: #LazyMorphListMorph 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Polymorph-Widgets'","LazyMorphListMorph class 	instanceVariableNames: ''"
Point,"Object subclass: #Point 	instanceVariableNames: 'x y' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Graphics-Primitives'","Point class 	instanceVariableNames: ''"
ReturnNode,"ParseNode subclass: #ReturnNode 	instanceVariableNames: 'expr' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Compiler-ParseNodes'","ReturnNode class 	instanceVariableNames: ''"
ClassCommentReader,"ClassCategoryReader subclass: #ClassCommentReader 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Kernel-Classes'","ClassCommentReader class 	instanceVariableNames: ''"
ProtoObject,"ProtoObject subclass: #ProtoObject 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Kernel-Objects'. ProtoObject superclass: nil","ProtoObject class 	instanceVariableNames: ''"
RBSearchingLiteralRule,"RBParseTreeLintRule subclass: #RBSearchingLiteralRule 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Refactoring-Critics-ParseTreeRules'","RBSearchingLiteralRule class 	instanceVariableNames: ''"
HierarchicalUrlTest,"ClassTestCase subclass: #HierarchicalUrlTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'NetworkTests-Url'","HierarchicalUrlTest class 	instanceVariableNames: ''"
CompilerEvaluationTest,"TestCase subclass: #CompilerEvaluationTest 	instanceVariableNames: 'weightedAverage' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'CompilerTests'","CompilerEvaluationTest class 	instanceVariableNames: ''"
CharacterBlockScanner,"CharacterScanner subclass: #CharacterBlockScanner 	instanceVariableNames: 'characterPoint characterIndex lastCharacter lastCharacterExtent lastSpaceOrTabExtent nextLeftMargin specialWidth' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Graphics-Text'","CharacterBlockScanner class 	instanceVariableNames: ''"
RBDetectIfNoneRule,"RBTransformationRule subclass: #RBDetectIfNoneRule 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Refactoring-Critics-TransformationRules'","RBDetectIfNoneRule class 	instanceVariableNames: ''"
TextComposer,"Object subclass: #TextComposer 	instanceVariableNames: 'lines maxRightX currentY scanner possibleSlide nowSliding prevIndex prevLines currCharIndex startCharIndex stopCharIndex deltaCharIndex theText theContainer isFirstLine theTextStyle defaultLineHeight actualHeight wantsColumnBreaks' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Morphic-Text Support'","TextComposer class 	instanceVariableNames: ''"
ChangeHooksTest,"SystemChangeTestRoot subclass: #ChangeHooksTest 	instanceVariableNames: 'previousChangeSet testsChangeSet capturedEvents generatedTestClass generatedTestClassX createdMethodName createdMethod doItExpression' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Tests-SystemChangeNotification'","ChangeHooksTest class 	instanceVariableNames: ''"
WeakAnnouncerTest,"AnnouncerTest subclass: #WeakAnnouncerTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Announcements-Tests-Core'","WeakAnnouncerTest class 	instanceVariableNames: ''"
RBCollectionProtocolRule,"RBParseTreeLintRule subclass: #RBCollectionProtocolRule 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Refactoring-Critics-ParseTreeRules'","RBCollectionProtocolRule class 	instanceVariableNames: ''"
CharacterSetComplement,"Collection subclass: #CharacterSetComplement 	instanceVariableNames: 'absent byteArrayMapCache' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Support'","CharacterSetComplement class 	instanceVariableNames: ''"
OutOfMemory,"Error subclass: #OutOfMemory 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Kernel-Exceptions'","OutOfMemory class 	instanceVariableNames: ''"
RBAddMetaclassChange,"RBRefactoryDefinitionChange subclass: #RBAddMetaclassChange 	instanceVariableNames: 'classInstanceVariableNames' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Refactoring-Changes'","RBAddMetaclassChange class 	instanceVariableNames: ''"
EUCJPTextConverter,"EUCTextConverter subclass: #EUCJPTextConverter 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Multilingual-TextConversion'","EUCJPTextConverter class 	instanceVariableNames: ''"
SHOneEditorShoutedASecondNotShouted,"Model subclass: #SHOneEditorShoutedASecondNotShouted 	instanceVariableNames: 'code comment' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Shout-Examples'","SHOneEditorShoutedASecondNotShouted class 	instanceVariableNames: ''"
MCClassTraitDefinition,"MCDefinition subclass: #MCClassTraitDefinition 	instanceVariableNames: 'baseTrait classTraitComposition category' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Monticello-Modeling'","MCClassTraitDefinition class 	instanceVariableNames: ''"
MCInstanceVariableDefinition,"MCVariableDefinition subclass: #MCInstanceVariableDefinition 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Monticello-Modeling'","MCInstanceVariableDefinition class 	instanceVariableNames: ''"
PluggableTextEditorMorph,"PluggableTextMorph subclass: #PluggableTextEditorMorph 	uses: TEnableOnHaloMenu 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Polymorph-Widgets'","PluggableTextEditorMorph class 	uses: TEnableOnHaloMenu classTrait 	instanceVariableNames: ''"
MetacelloVersionMethodSection,"MetacelloMethodSection subclass: #MetacelloVersionMethodSection 	instanceVariableNames: 'block versionSpec parent methodSections' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Metacello-Core-Constructors'","MetacelloVersionMethodSection class 	instanceVariableNames: ''"
HierarchyBrowser,"Browser subclass: #HierarchyBrowser 	instanceVariableNames: 'classList centralClass' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Tools-Browser'","HierarchyBrowser class 	instanceVariableNames: ''"
ORCmdReformat,"ORCmdRefactoring subclass: #ORCmdReformat 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'OB-Refactory-Commands'","ORCmdReformat class 	instanceVariableNames: ''"
MatrixTransform2x3,"DisplayTransform variableWordSubclass: #MatrixTransform2x3 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Graphics-Transformations'","MatrixTransform2x3 class 	instanceVariableNames: ''"
SHTextStyler,"Object subclass: #SHTextStyler 	instanceVariableNames: 'sem backgroundProcess text monitor view stylingEnabled' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Shout-Styling'","SHTextStyler class 	instanceVariableNames: ''"
SocketTest,"TestCase subclass: #SocketTest 	instanceVariableNames: 'listenerSocket clientSocket serverSocket' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'NetworkTests-Kernel'","SocketTest class 	instanceVariableNames: ''"
MethodPragmaTest,"TestCase subclass: #MethodPragmaTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'KernelTests-Methods'","MethodPragmaTest class 	instanceVariableNames: ''"
RGSlice,"RGContainer subclass: #RGSlice 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Ring-Core-Containers'","RGSlice class 	instanceVariableNames: ''"
NECController,"Object subclass: #NECController 	instanceVariableNames: 'model menuMorph editor context inverseMapping' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'NECompletion-View'","NECController class 	instanceVariableNames: 'uniqueInstance'"
OSPlatform,"Object subclass: #OSPlatform 	instanceVariableNames: '' 	classVariableNames: 'Current' 	poolDictionaries: '' 	category: 'System-Platforms'","OSPlatform class 	instanceVariableNames: ''"
OBMessageNode,"OBMethodNode subclass: #OBMessageNode 	instanceVariableNames: 'message' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'OB-Standard-Nodes'","OBMessageNode class 	instanceVariableNames: ''"
MCClassTraitParser,"MCDoItParser subclass: #MCClassTraitParser 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Monticello-Chunk Format'","MCClassTraitParser class 	instanceVariableNames: ''"
IfNotNilTests,"TestCase subclass: #IfNotNilTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'CompilerTests'","IfNotNilTests class 	instanceVariableNames: ''"
SequenceableCollection,"Collection subclass: #SequenceableCollection 	uses: TSortable 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Abstract'","SequenceableCollection class 	uses: TSortable classTrait 	instanceVariableNames: ''"
GoferResource,"TestResource subclass: #GoferResource 	instanceVariableNames: 'versionReferences monticelloRepository' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Gofer-Tests'","GoferResource class 	instanceVariableNames: ''"
WeakSetInspector,"SetInspector subclass: #WeakSetInspector 	instanceVariableNames: 'flagObject' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Tools-Inspector'","WeakSetInspector class 	instanceVariableNames: ''"
MorphTreeMorphSingleSelection,"MorphTreeMorphSelection subclass: #MorphTreeMorphSingleSelection 	instanceVariableNames: 'selectedNodePath' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Morphic-MorphTreeWidget'","MorphTreeMorphSingleSelection class 	instanceVariableNames: ''"
KeyedTreeTest,"TestCase subclass: #KeyedTreeTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Tests-Polymorph-Widgets'","KeyedTreeTest class 	instanceVariableNames: ''"
CustomParserTest,"TestCase subclass: #CustomParserTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'CompilerTests'","CustomParserTest class 	instanceVariableNames: ''"
TextFontChangeTest,"HashAndEqualsTestCase subclass: #TextFontChangeTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'CollectionsTests-Text'","TextFontChangeTest class 	instanceVariableNames: ''"
WeakIdentityKeyDictionary,"WeakKeyDictionary subclass: #WeakIdentityKeyDictionary 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Weak'","WeakIdentityKeyDictionary class 	instanceVariableNames: ''"
Matrix,"Collection subclass: #Matrix 	instanceVariableNames: 'nrows ncols contents' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Unordered'","Matrix class 	instanceVariableNames: ''"
ZnCharacterEncoderTests,"TestCase subclass: #ZnCharacterEncoderTests 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Zinc-Tests'","ZnCharacterEncoderTests class 	instanceVariableNames: ''"
BecomeTest,"TestCase subclass: #BecomeTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Tests-VM'","BecomeTest class 	instanceVariableNames: ''"
FIFOQueueTests,"TestCase subclass: #FIFOQueueTests 	instanceVariableNames: 'count' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'CollectionsTests-Atomic'","FIFOQueueTests class 	instanceVariableNames: ''"
TextKern,"TextAttribute subclass: #TextKern 	instanceVariableNames: 'kern active' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'Collections-Text'","TextKern class 	instanceVariableNames: ''"
TextFontReferenceTest,"HashAndEqualsTestCase subclass: #TextFontReferenceTest 	instanceVariableNames: '' 	classVariableNames: '' 	poolDictionaries: '' 	category: 'CollectionsTests-Text'","TextFontReferenceTest class 	instanceVariableNames: ''"
